timestamp,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m
2017-08-25 03:00:00+00:00,25.5,92,973.4,9.1
2017-08-25 04:00:00+00:00,25.2,93,973.6,8.9
2017-08-25 05:00:00+00:00,25.0,94,974.1,9.7
2017-08-25 06:00:00+00:00,26.1,89,974.5,10.6
2017-08-25 07:00:00+00:00,27.8,82,975.5,12.6
2017-08-25 08:00:00+00:00,29.2,76,976.0,13.9
2017-08-25 09:00:00+00:00,30.5,70,976.0,13.4
2017-08-25 10:00:00+00:00,31.8,66,976.0,14.3
2017-08-25 11:00:00+00:00,32.7,61,975.3,13.6
2017-08-25 12:00:00+00:00,32.5,60,974.7,10.5
2017-08-25 13:00:00+00:00,32.5,58,974.2,7.9
2017-08-25 14:00:00+00:00,32.0,61,973.6,8.2
2017-08-25 15:00:00+00:00,31.9,62,973.1,7.4
2017-08-25 16:00:00+00:00,30.7,68,973.2,5.8
2017-08-25 17:00:00+00:00,30.3,70,974.3,3.2
2017-08-25 18:00:00+00:00,28.8,79,974.5,4.4
2017-08-25 19:00:00+00:00,28.0,82,975.3,5.4
2017-08-25 20:00:00+00:00,27.5,83,975.7,6.2
2017-08-25 21:00:00+00:00,27.2,82,976.3,7.3
2017-08-25 22:00:00+00:00,26.8,83,976.3,7.1
2017-08-25 23:00:00+00:00,26.2,86,976.4,7.6
2017-08-26 00:00:00+00:00,26.5,81,975.1,12.9
2017-08-26 01:00:00+00:00,26.2,82,975.0,12.2
2017-08-26 02:00:00+00:00,26.1,84,975.2,11.6
2017-08-26 03:00:00+00:00,25.8,86,975.1,8.6
2017-08-26 04:00:00+00:00,25.6,88,975.3,10.9
2017-08-26 05:00:00+00:00,25.4,89,975.9,9.7
2017-08-26 06:00:00+00:00,25.8,88,975.7,14.6
2017-08-26 07:00:00+00:00,26.8,84,976.6,10.6
2017-08-26 08:00:00+00:00,27.8,80,977.3,9.0
2017-08-26 09:00:00+00:00,29.0,75,977.7,10.5
2017-08-26 10:00:00+00:00,29.9,71,977.5,10.3
2017-08-26 11:00:00+00:00,30.2,68,976.8,10.8
2017-08-26 12:00:00+00:00,31.4,65,975.7,10.8
2017-08-26 13:00:00+00:00,31.4,64,975.6,4.0
2017-08-26 14:00:00+00:00,30.0,68,974.5,13.8
2017-08-26 15:00:00+00:00,31.0,66,974.0,8.1
2017-08-26 16:00:00+00:00,30.4,68,973.9,8.7
2017-08-26 17:00:00+00:00,29.1,76,974.6,4.8
2017-08-26 18:00:00+00:00,28.2,83,975.6,4.6
2017-08-26 19:00:00+00:00,27.3,87,976.6,5.2
2017-08-26 20:00:00+00:00,27.5,82,977.3,9.9
2017-08-26 21:00:00+00:00,27.2,83,977.6,8.7
2017-08-26 22:00:00+00:00,26.6,85,977.3,10.0
2017-08-26 23:00:00+00:00,26.2,85,976.8,9.7
2017-08-27 00:00:00+00:00,26.3,85,975.7,11.2
2017-08-27 01:00:00+00:00,26.5,83,975.3,11.2
2017-08-27 02:00:00+00:00,26.1,85,974.6,9.3
2017-08-27 03:00:00+00:00,26.0,85,975.4,10.7
2017-08-27 04:00:00+00:00,25.7,84,975.7,14.5
2017-08-27 05:00:00+00:00,25.4,84,975.8,19.0
2017-08-27 06:00:00+00:00,25.9,83,976.6,16.3
2017-08-27 07:00:00+00:00,26.9,78,977.4,17.7
2017-08-27 08:00:00+00:00,27.8,74,978.1,15.5
2017-08-27 09:00:00+00:00,28.5,71,978.3,15.4
2017-08-27 10:00:00+00:00,29.0,70,978.0,18.0
2017-08-27 11:00:00+00:00,30.2,66,977.4,17.2
2017-08-27 12:00:00+00:00,29.6,70,977.5,13.2
2017-08-27 13:00:00+00:00,28.5,73,976.8,10.5
2017-08-27 14:00:00+00:00,28.1,75,976.3,13.6
2017-08-27 15:00:00+00:00,28.2,75,975.5,14.1
2017-08-27 16:00:00+00:00,27.2,77,975.0,13.4
2017-08-27 17:00:00+00:00,26.5,81,975.2,14.5
2017-08-27 18:00:00+00:00,26.0,82,975.7,15.1
2017-08-27 19:00:00+00:00,25.8,83,975.9,14.2
2017-08-27 20:00:00+00:00,25.6,84,975.8,12.5
2017-08-27 21:00:00+00:00,25.6,84,976.2,11.3
2017-08-27 22:00:00+00:00,25.5,85,976.3,12.1
2017-08-27 23:00:00+00:00,25.3,86,976.1,15.0
2017-08-28 00:00:00+00:00,25.0,86,975.4,11.2
2017-08-28 01:00:00+00:00,24.9,86,975.2,10.5
2017-08-28 02:00:00+00:00,24.6,87,975.1,9.3
2017-08-28 03:00:00+00:00,24.5,87,975.4,9.4
2017-08-28 04:00:00+00:00,24.4,87,975.6,8.8
2017-08-28 05:00:00+00:00,24.4,87,975.6,8.9
2017-08-28 06:00:00+00:00,25.5,83,976.0,12.2
2017-08-28 07:00:00+00:00,26.8,77,976.9,18.3
2017-08-28 08:00:00+00:00,28.1,72,976.9,19.0
2017-08-28 09:00:00+00:00,29.8,65,977.0,23.0
2017-08-28 10:00:00+00:00,30.5,62,976.6,21.1
2017-08-28 11:00:00+00:00,30.5,62,975.9,19.8
2017-08-28 12:00:00+00:00,30.8,63,975.3,17.4
2017-08-28 13:00:00+00:00,31.1,61,974.5,16.1
2017-08-28 14:00:00+00:00,30.5,65,974.1,13.7
2017-08-28 15:00:00+00:00,30.1,66,973.3,13.0
2017-08-28 16:00:00+00:00,29.7,68,973.3,11.0
2017-08-28 17:00:00+00:00,28.7,72,974.2,10.2
2017-08-28 18:00:00+00:00,28.0,75,974.8,8.4
2017-08-28 19:00:00+00:00,27.2,79,976.0,10.5
2017-08-28 20:00:00+00:00,27.0,79,976.6,11.7
2017-08-28 21:00:00+00:00,26.5,83,976.9,10.0
2017-08-28 22:00:00+00:00,26.0,85,977.0,9.8
2017-08-28 23:00:00+00:00,23.9,94,977.3,17.6
2017-08-29 00:00:00+00:00,25.9,83,974.1,10.3
2017-08-29 01:00:00+00:00,26.0,83,973.8,11.0
2017-08-29 02:00:00+00:00,25.5,86,974.1,8.0
2017-08-29 03:00:00+00:00,24.9,92,974.9,5.2
2017-08-29 04:00:00+00:00,23.5,96,975.7,14.9
2017-08-29 05:00:00+00:00,23.3,96,976.6,11.1
2017-08-29 06:00:00+00:00,23.6,95,976.5,8.9
2017-08-29 07:00:00+00:00,23.5,94,976.9,8.5
2017-08-29 08:00:00+00:00,23.9,94,977.2,11.2
2017-08-29 09:00:00+00:00,24.5,90,977.5,6.8
2017-08-29 10:00:00+00:00,24.8,87,977.0,12.1
2017-08-29 11:00:00+00:00,24.5,90,976.5,9.3
2017-08-29 12:00:00+00:00,24.8,87,976.4,2.3
2017-08-29 13:00:00+00:00,24.9,90,975.6,9.3
2017-08-29 14:00:00+00:00,25.4,86,974.4,14.0
2017-08-29 15:00:00+00:00,25.4,81,974.2,9.9
2017-08-29 16:00:00+00:00,25.3,80,974.5,1.0
2017-08-29 17:00:00+00:00,24.6,85,975.6,5.5
2017-08-29 18:00:00+00:00,24.1,87,975.5,6.4
2017-08-29 19:00:00+00:00,24.0,90,975.6,3.2
2017-08-29 20:00:00+00:00,23.6,91,976.5,4.8
2017-08-29 21:00:00+00:00,23.5,93,977.3,8.8
2017-08-29 22:00:00+00:00,23.2,94,977.8,11.2
2017-08-29 23:00:00+00:00,23.0,94,977.5,10.4
2017-08-30 00:00:00+00:00,23.3,91,975.7,4.5
2017-08-30 01:00:00+00:00,23.2,92,975.5,6.8
2017-08-30 02:00:00+00:00,22.7,95,975.2,7.1
2017-08-30 03:00:00+00:00,22.4,96,975.3,5.5
2017-08-30 04:00:00+00:00,22.0,98,975.7,5.1
2017-08-30 05:00:00+00:00,22.4,97,976.4,4.6
2017-08-30 06:00:00+00:00,23.3,93,977.4,10.3
2017-08-30 07:00:00+00:00,23.5,92,978.5,13.7
2017-08-30 08:00:00+00:00,23.9,89,978.3,16.5
2017-08-30 09:00:00+00:00,26.6,80,978.4,17.2
2017-08-30 10:00:00+00:00,27.1,79,977.9,15.9
2017-08-30 11:00:00+00:00,27.9,75,977.1,17.7
2017-08-30 12:00:00+00:00,25.9,76,977.7,15.5
2017-08-30 13:00:00+00:00,27.2,74,976.6,11.6
2017-08-30 14:00:00+00:00,27.6,70,976.0,16.3
2017-08-30 15:00:00+00:00,27.2,73,975.5,14.8
2017-08-30 16:00:00+00:00,26.1,77,975.9,11.4
2017-08-30 17:00:00+00:00,25.5,82,976.9,6.0
2017-08-30 18:00:00+00:00,25.0,85,977.4,4.3
2017-08-30 19:00:00+00:00,24.6,88,978.5,3.9
2017-08-30 20:00:00+00:00,24.1,92,978.9,4.4
2017-08-30 21:00:00+00:00,23.9,93,979.6,4.4
2017-08-30 22:00:00+00:00,23.4,95,979.5,4.2
2017-08-30 23:00:00+00:00,22.9,97,979.5,5.3
2017-08-31 00:00:00+00:00,23.2,94,977.8,4.6
2017-08-31 01:00:00+00:00,23.2,94,977.7,4.5
2017-08-31 02:00:00+00:00,23.0,96,977.7,4.7
2017-08-31 03:00:00+00:00,23.0,96,978.0,5.6
2017-08-31 04:00:00+00:00,22.8,97,978.2,5.8
2017-08-31 05:00:00+00:00,22.7,97,978.7,5.9
2017-08-31 06:00:00+00:00,23.9,92,979.4,7.9
2017-08-31 07:00:00+00:00,25.5,85,980.0,9.5
2017-08-31 08:00:00+00:00,27.2,76,980.5,9.3
2017-08-31 09:00:00+00:00,28.6,67,980.6,13.2
2017-08-31 10:00:00+00:00,29.5,62,980.1,14.6
2017-08-31 11:00:00+00:00,30.2,59,979.6,13.7
2017-08-31 12:00:00+00:00,31.0,57,979.1,9.8
2017-08-31 13:00:00+00:00,30.9,59,978.4,10.9
2017-08-31 14:00:00+00:00,30.8,59,977.9,10.5
2017-08-31 15:00:00+00:00,30.8,59,977.4,7.2
2017-08-31 16:00:00+00:00,29.8,67,976.5,6.2
2017-08-31 17:00:00+00:00,28.0,75,976.9,8.1
2017-08-31 18:00:00+00:00,26.7,81,978.0,6.6
2017-08-31 19:00:00+00:00,25.7,86,978.9,5.7
2017-08-31 20:00:00+00:00,25.5,87,979.8,6.8
2017-08-31 21:00:00+00:00,24.8,91,980.3,5.9
2017-08-31 22:00:00+00:00,24.5,92,980.0,5.8
2017-08-31 23:00:00+00:00,24.1,93,979.6,5.5
2017-09-01 00:00:00+00:00,24.8,89,978.1,6.0
2017-09-01 01:00:00+00:00,25.0,88,978.0,9.0
2017-09-01 02:00:00+00:00,24.5,91,977.7,10.9
2017-09-01 03:00:00+00:00,24.2,91,978.1,10.9
2017-09-01 04:00:00+00:00,24.0,91,978.1,11.2
2017-09-01 05:00:00+00:00,23.8,92,978.6,8.3
2017-09-01 06:00:00+00:00,25.0,88,979.4,9.8
2017-09-01 07:00:00+00:00,26.5,82,980.1,11.5
2017-09-01 08:00:00+00:00,27.9,76,980.2,12.8
2017-09-01 09:00:00+00:00,29.4,69,980.0,14.5
2017-09-01 10:00:00+00:00,30.4,65,979.6,14.7
2017-09-01 11:00:00+00:00,31.1,62,978.8,14.1
2017-09-01 12:00:00+00:00,31.9,61,978.0,13.6
2017-09-01 13:00:00+00:00,32.2,60,977.1,14.1
2017-09-01 14:00:00+00:00,32.0,61,976.0,14.0
2017-09-01 15:00:00+00:00,31.8,62,975.3,15.2
2017-09-01 16:00:00+00:00,31.0,68,974.9,10.8
2017-09-01 17:00:00+00:00,29.0,76,975.6,6.1
2017-09-01 18:00:00+00:00,27.4,85,975.8,7.7
2017-09-01 19:00:00+00:00,26.6,88,976.5,7.8
2017-09-01 20:00:00+00:00,26.6,87,977.2,6.0
2017-09-01 21:00:00+00:00,26.9,84,977.8,10.7
2017-09-01 22:00:00+00:00,26.6,82,977.6,11.8
2017-09-01 23:00:00+00:00,26.2,82,977.1,12.1
2017-09-02 00:00:00+00:00,26.0,82,975.3,10.5
2017-09-02 01:00:00+00:00,25.9,82,975.0,11.9
2017-09-02 02:00:00+00:00,25.6,82,974.7,11.4
2017-09-02 03:00:00+00:00,25.5,83,975.4,10.4
2017-09-02 04:00:00+00:00,25.3,84,975.6,9.8
2017-09-02 05:00:00+00:00,25.0,85,976.3,10.3
2017-09-02 06:00:00+00:00,25.9,83,977.2,12.8
2017-09-02 07:00:00+00:00,27.5,77,977.7,13.1
2017-09-02 08:00:00+00:00,29.0,72,978.3,15.8
2017-09-02 09:00:00+00:00,30.2,68,978.0,17.2
2017-09-02 10:00:00+00:00,31.3,64,977.9,17.9
2017-09-02 11:00:00+00:00,32.2,61,976.9,18.2
2017-09-02 12:00:00+00:00,31.9,64,976.3,16.8
2017-09-02 13:00:00+00:00,31.7,64,975.6,16.6
2017-09-02 14:00:00+00:00,28.5,72,975.7,23.4
2017-09-02 15:00:00+00:00,27.8,76,974.7,12.7
2017-09-02 16:00:00+00:00,28.1,77,975.2,10.0
2017-09-02 17:00:00+00:00,27.5,80,975.9,6.9
2017-09-02 18:00:00+00:00,26.9,84,976.2,8.9
2017-09-02 19:00:00+00:00,26.9,83,976.8,10.6
2017-09-02 20:00:00+00:00,27.0,82,977.4,13.1
2017-09-02 21:00:00+00:00,26.6,84,977.8,10.7
2017-09-02 22:00:00+00:00,26.0,87,978.1,7.0
2017-09-02 23:00:00+00:00,25.5,87,977.4,9.2
2017-09-03 00:00:00+00:00,24.6,90,975.3,4.8
2017-09-03 01:00:00+00:00,24.6,89,975.4,4.8
2017-09-03 02:00:00+00:00,24.7,88,975.4,5.2
2017-09-03 03:00:00+00:00,24.7,88,975.8,6.5
2017-09-03 04:00:00+00:00,24.6,88,976.2,5.6
2017-09-03 05:00:00+00:00,24.4,90,976.3,5.7
2017-09-03 06:00:00+00:00,25.4,86,977.1,7.6
2017-09-03 07:00:00+00:00,25.5,86,978.6,14.0
2017-09-03 08:00:00+00:00,24.7,90,979.4,12.9
2017-09-03 09:00:00+00:00,24.5,90,979.3,11.6
2017-09-03 10:00:00+00:00,25.5,81,978.6,16.3
2017-09-03 11:00:00+00:00,26.6,77,977.1,16.3
2017-09-03 12:00:00+00:00,30.6,65,976.2,12.2
2017-09-03 13:00:00+00:00,30.6,66,975.3,10.8
2017-09-03 14:00:00+00:00,28.8,74,974.6,7.1
2017-09-03 15:00:00+00:00,28.2,76,974.3,9.5
2017-09-03 16:00:00+00:00,27.4,79,974.5,9.8
2017-09-03 17:00:00+00:00,26.2,82,975.2,7.2
2017-09-03 18:00:00+00:00,25.6,85,976.0,10.1
2017-09-03 19:00:00+00:00,25.4,86,977.0,10.4
2017-09-03 20:00:00+00:00,25.0,88,977.9,7.6
2017-09-03 21:00:00+00:00,25.1,88,978.7,10.2
2017-09-03 22:00:00+00:00,24.9,90,978.0,9.1
2017-09-03 23:00:00+00:00,24.5,91,977.7,7.4
2017-09-04 00:00:00+00:00,24.4,94,976.2,4.0
2017-09-04 01:00:00+00:00,24.0,96,975.6,4.6
2017-09-04 02:00:00+00:00,24.1,94,975.8,7.1
2017-09-04 03:00:00+00:00,24.1,93,976.2,7.4
2017-09-04 04:00:00+00:00,24.4,91,976.8,5.9
2017-09-04 05:00:00+00:00,24.5,91,977.7,7.8
2017-09-04 06:00:00+00:00,24.7,91,978.5,11.8
2017-09-04 07:00:00+00:00,25.2,87,979.4,11.9
2017-09-04 08:00:00+00:00,26.1,81,979.9,10.3
2017-09-04 09:00:00+00:00,27.0,78,980.1,8.7
2017-09-04 10:00:00+00:00,27.7,75,979.8,8.3
2017-09-04 11:00:00+00:00,28.4,71,979.1,9.1
2017-09-04 12:00:00+00:00,28.4,66,979.0,6.7
2017-09-04 13:00:00+00:00,28.9,65,978.4,5.9
2017-09-04 14:00:00+00:00,29.1,63,977.9,6.8
2017-09-04 15:00:00+00:00,28.4,66,977.3,10.4
2017-09-04 16:00:00+00:00,26.9,75,976.8,8.9
2017-09-04 17:00:00+00:00,26.0,80,977.1,4.8
2017-09-04 18:00:00+00:00,25.1,88,977.4,5.1
2017-09-04 19:00:00+00:00,25.0,88,978.2,5.4
2017-09-04 20:00:00+00:00,24.5,91,979.4,5.4
2017-09-04 21:00:00+00:00,24.4,90,980.5,5.1
2017-09-04 22:00:00+00:00,24.0,91,980.6,7.2
2017-09-04 23:00:00+00:00,23.8,91,980.4,7.3
2017-09-05 00:00:00+00:00,25.0,88,979.2,3.8
2017-09-05 01:00:00+00:00,24.4,91,978.7,3.8
2017-09-05 02:00:00+00:00,23.9,93,978.6,4.1
2017-09-05 03:00:00+00:00,23.9,93,978.6,4.6
2017-09-05 04:00:00+00:00,23.2,96,978.5,4.4
2017-09-05 05:00:00+00:00,23.1,96,978.8,4.3
2017-09-05 06:00:00+00:00,24.6,87,979.7,6.4
2017-09-05 07:00:00+00:00,26.2,79,980.6,7.1
2017-09-05 08:00:00+00:00,27.9,71,981.1,6.5
2017-09-05 09:00:00+00:00,29.0,66,981.0,5.9
2017-09-05 10:00:00+00:00,29.8,63,980.6,5.2
2017-09-05 11:00:00+00:00,30.2,61,979.6,4.7
2017-09-05 12:00:00+00:00,31.0,60,978.8,7.7
2017-09-05 13:00:00+00:00,31.0,62,978.1,6.8
2017-09-05 14:00:00+00:00,29.5,69,976.8,7.1
2017-09-05 15:00:00+00:00,29.4,69,976.8,8.9
2017-09-05 16:00:00+00:00,28.9,71,977.1,5.0
2017-09-05 17:00:00+00:00,27.3,83,977.7,3.3
2017-09-05 18:00:00+00:00,26.8,84,978.5,8.0
2017-09-05 19:00:00+00:00,26.2,86,979.2,8.9
2017-09-05 20:00:00+00:00,25.6,89,979.6,9.1
2017-09-05 21:00:00+00:00,25.1,91,980.3,10.1
2017-09-05 22:00:00+00:00,24.7,91,980.0,11.2
2017-09-05 23:00:00+00:00,24.5,90,979.6,8.3
2017-09-06 00:00:00+00:00,25.4,87,978.5,8.7
2017-09-06 01:00:00+00:00,25.3,87,978.1,9.4
2017-09-06 02:00:00+00:00,25.4,86,977.5,8.3
2017-09-06 03:00:00+00:00,25.2,87,977.6,8.0
2017-09-06 04:00:00+00:00,25.0,88,977.5,7.2
2017-09-06 05:00:00+00:00,24.5,91,977.8,6.5
2017-09-06 06:00:00+00:00,25.0,89,978.2,9.4
2017-09-06 07:00:00+00:00,25.7,87,979.3,8.6
2017-09-06 08:00:00+00:00,28.2,77,979.7,8.6
2017-09-06 09:00:00+00:00,29.8,71,979.6,8.2
2017-09-06 10:00:00+00:00,30.0,69,979.5,7.4
2017-09-06 11:00:00+00:00,30.8,66,978.4,6.3
2017-09-06 12:00:00+00:00,32.1,61,978.0,5.5
2017-09-06 13:00:00+00:00,32.0,62,977.2,2.5
2017-09-06 14:00:00+00:00,31.0,65,975.7,6.3
2017-09-06 15:00:00+00:00,26.6,83,976.5,18.9
2017-09-06 16:00:00+00:00,25.8,87,976.2,8.2
2017-09-06 17:00:00+00:00,25.8,87,976.9,2.7
2017-09-06 18:00:00+00:00,25.5,89,977.5,4.6
2017-09-06 19:00:00+00:00,25.1,93,978.1,1.8
2017-09-06 20:00:00+00:00,25.1,94,978.9,2.5
2017-09-06 21:00:00+00:00,25.0,94,979.1,4.0
2017-09-06 22:00:00+00:00,24.5,95,978.8,4.5
2017-09-06 23:00:00+00:00,24.0,96,978.3,5.9
2017-09-07 00:00:00+00:00,24.9,92,976.8,6.0
2017-09-07 01:00:00+00:00,24.5,93,976.6,5.4
2017-09-07 02:00:00+00:00,24.2,94,976.7,5.5
2017-09-07 03:00:00+00:00,24.1,94,977.0,5.6
2017-09-07 04:00:00+00:00,24.2,94,977.3,6.0
2017-09-07 05:00:00+00:00,24.2,94,977.8,7.1
2017-09-07 06:00:00+00:00,25.2,89,978.6,9.4
2017-09-07 07:00:00+00:00,25.6,86,979.7,8.9
2017-09-07 08:00:00+00:00,26.5,81,980.0,5.6
2017-09-07 09:00:00+00:00,27.7,76,979.7,6.1
2017-09-07 10:00:00+00:00,28.0,72,979.5,9.3
2017-09-07 11:00:00+00:00,28.8,68,978.6,10.2
2017-09-07 12:00:00+00:00,29.5,64,978.0,10.6
2017-09-07 13:00:00+00:00,30.2,60,976.9,8.7
2017-09-07 14:00:00+00:00,30.5,60,975.9,7.4
2017-09-07 15:00:00+00:00,30.5,60,975.2,7.4
2017-09-07 16:00:00+00:00,29.8,65,974.8,5.4
2017-09-07 17:00:00+00:00,28.3,75,975.4,4.5
2017-09-07 18:00:00+00:00,26.9,80,976.6,5.7
2017-09-07 19:00:00+00:00,26.9,79,978.0,5.9
2017-09-07 20:00:00+00:00,26.5,80,979.0,4.4
2017-09-07 21:00:00+00:00,25.8,85,979.4,6.8
2017-09-07 22:00:00+00:00,26.9,77,979.1,2.9
2017-09-07 23:00:00+00:00,25.4,88,978.9,4.6
2017-09-08 00:00:00+00:00,24.9,86,978.1,7.4
2017-09-08 01:00:00+00:00,24.5,88,977.9,5.8
2017-09-08 02:00:00+00:00,23.9,92,977.6,4.8
2017-09-08 03:00:00+00:00,23.6,95,977.3,5.2
2017-09-08 04:00:00+00:00,23.5,96,977.7,5.2
2017-09-08 05:00:00+00:00,23.9,96,977.9,6.4
2017-09-08 06:00:00+00:00,24.9,90,978.8,9.0
2017-09-08 07:00:00+00:00,26.4,81,979.6,9.8
2017-09-08 08:00:00+00:00,28.0,75,980.4,8.7
2017-09-08 09:00:00+00:00,29.4,70,980.5,9.7
2017-09-08 10:00:00+00:00,30.2,66,980.4,9.5
2017-09-08 11:00:00+00:00,30.4,67,979.7,12.2
2017-09-08 12:00:00+00:00,31.4,59,979.0,10.7
2017-09-08 13:00:00+00:00,31.1,59,978.2,11.2
2017-09-08 14:00:00+00:00,31.1,59,977.3,12.0
2017-09-08 15:00:00+00:00,30.5,63,976.5,13.2
2017-09-08 16:00:00+00:00,29.6,68,976.6,11.6
2017-09-08 17:00:00+00:00,28.0,76,976.9,6.6
2017-09-08 18:00:00+00:00,26.8,84,977.6,5.0
2017-09-08 19:00:00+00:00,26.2,87,978.4,5.2
2017-09-08 20:00:00+00:00,25.8,88,979.3,5.5
2017-09-08 21:00:00+00:00,25.6,88,980.0,5.8
2017-09-08 22:00:00+00:00,25.5,88,979.7,7.3
2017-09-08 23:00:00+00:00,25.0,89,979.4,7.4
2017-09-09 00:00:00+00:00,24.9,89,978.2,7.9
2017-09-09 01:00:00+00:00,24.4,92,977.8,8.1
2017-09-09 02:00:00+00:00,24.1,93,977.6,7.7
2017-09-09 03:00:00+00:00,23.8,94,977.4,7.9
2017-09-09 04:00:00+00:00,23.5,95,977.7,8.3
2017-09-09 05:00:00+00:00,23.4,95,977.8,8.0
2017-09-09 06:00:00+00:00,24.7,88,978.3,8.8
2017-09-09 07:00:00+00:00,26.4,81,979.3,8.6
2017-09-09 08:00:00+00:00,28.2,73,979.5,9.7
2017-09-09 09:00:00+00:00,29.4,69,979.5,8.0
2017-09-09 10:00:00+00:00,30.5,65,979.2,6.8
2017-09-09 11:00:00+00:00,31.2,63,978.6,6.1
2017-09-09 12:00:00+00:00,32.1,60,977.4,5.6
2017-09-09 13:00:00+00:00,32.3,59,976.3,5.2
2017-09-09 14:00:00+00:00,32.2,58,976.0,9.7
2017-09-09 15:00:00+00:00,32.2,59,975.5,8.4
2017-09-09 16:00:00+00:00,31.0,67,974.7,7.8
2017-09-09 17:00:00+00:00,28.6,78,975.3,5.2
2017-09-09 18:00:00+00:00,27.4,84,975.8,6.6
2017-09-09 19:00:00+00:00,28.2,78,976.4,3.1
2017-09-09 20:00:00+00:00,26.4,87,976.7,3.6
2017-09-09 21:00:00+00:00,26.0,90,977.3,5.4
2017-09-09 22:00:00+00:00,25.9,89,977.1,6.2
2017-09-09 23:00:00+00:00,25.9,88,976.8,7.4
2017-09-10 00:00:00+00:00,26.5,89,975.4,8.7
2017-09-10 01:00:00+00:00,26.5,88,975.4,9.1
2017-09-10 02:00:00+00:00,26.1,88,975.3,8.8
2017-09-10 03:00:00+00:00,25.9,89,975.5,7.9
2017-09-10 04:00:00+00:00,25.6,89,975.7,7.1
2017-09-10 05:00:00+00:00,25.4,90,976.1,6.9
2017-09-10 06:00:00+00:00,26.8,84,976.8,8.9
2017-09-10 07:00:00+00:00,28.5,76,977.2,9.2
2017-09-10 08:00:00+00:00,30.4,70,977.8,9.8
2017-09-10 09:00:00+00:00,31.9,65,977.7,9.0
2017-09-10 10:00:00+00:00,32.9,61,977.6,7.3
2017-09-10 11:00:00+00:00,33.7,57,976.5,5.4
2017-09-10 12:00:00+00:00,34.5,50,975.6,5.4
2017-09-10 13:00:00+00:00,34.0,51,975.1,10.2
2017-09-10 14:00:00+00:00,33.0,54,974.1,8.7
2017-09-10 15:00:00+00:00,33.0,55,973.1,5.5
2017-09-10 16:00:00+00:00,32.3,60,973.2,2.3
2017-09-10 17:00:00+00:00,30.1,70,974.3,9.4
2017-09-10 18:00:00+00:00,29.0,68,975.2,10.4
2017-09-10 19:00:00+00:00,28.4,70,975.7,10.4
2017-09-10 20:00:00+00:00,27.8,75,976.6,9.8
2017-09-10 21:00:00+00:00,27.4,78,977.0,11.3
2017-09-10 22:00:00+00:00,27.2,77,976.8,11.1
2017-09-10 23:00:00+00:00,26.8,79,976.4,11.3
2017-09-11 00:00:00+00:00,26.4,88,975.1,11.6
2017-09-11 01:00:00+00:00,25.8,90,975.2,9.2
2017-09-11 02:00:00+00:00,25.5,91,975.4,8.8
2017-09-11 03:00:00+00:00,25.1,92,975.5,8.9
2017-09-11 04:00:00+00:00,25.0,92,975.8,9.6
2017-09-11 05:00:00+00:00,24.8,92,976.3,9.7
2017-09-11 06:00:00+00:00,25.8,87,976.7,10.2
2017-09-11 07:00:00+00:00,27.5,80,977.5,11.3
2017-09-11 08:00:00+00:00,29.3,73,977.9,11.9
2017-09-11 09:00:00+00:00,31.0,66,977.9,12.4
2017-09-11 10:00:00+00:00,32.5,60,978.0,12.1
2017-09-11 11:00:00+00:00,33.3,56,977.2,10.9
2017-09-11 12:00:00+00:00,34.0,52,976.0,7.3
2017-09-11 13:00:00+00:00,34.5,51,975.5,7.4
2017-09-11 14:00:00+00:00,34.5,51,974.7,7.8
2017-09-11 15:00:00+00:00,34.1,52,974.2,7.0
2017-09-11 16:00:00+00:00,33.0,60,973.9,5.5
2017-09-11 17:00:00+00:00,31.9,63,974.5,1.5
2017-09-11 18:00:00+00:00,29.5,76,975.1,3.9
2017-09-11 19:00:00+00:00,28.6,78,975.9,3.9
2017-09-11 20:00:00+00:00,28.0,82,976.6,5.7
2017-09-11 21:00:00+00:00,27.6,81,977.5,8.0
2017-09-11 22:00:00+00:00,27.0,85,977.4,8.2
2017-09-11 23:00:00+00:00,26.5,86,976.8,10.9
2017-09-12 00:00:00+00:00,27.3,82,974.5,7.3
2017-09-12 01:00:00+00:00,27.1,81,974.3,7.9
2017-09-12 02:00:00+00:00,26.6,84,974.1,7.9
2017-09-12 03:00:00+00:00,26.2,86,974.3,7.6
2017-09-12 04:00:00+00:00,26.0,88,974.5,8.8
2017-09-12 05:00:00+00:00,26.0,86,975.2,10.8
2017-09-12 06:00:00+00:00,27.3,81,975.9,12.8
2017-09-12 07:00:00+00:00,28.8,75,976.8,15.7
2017-09-12 08:00:00+00:00,30.4,69,977.4,16.2
2017-09-12 09:00:00+00:00,31.9,64,977.7,15.6
2017-09-12 10:00:00+00:00,33.0,58,977.2,18.0
2017-09-12 11:00:00+00:00,33.8,55,976.5,19.5
2017-09-12 12:00:00+00:00,33.3,56,975.6,20.7
2017-09-12 13:00:00+00:00,33.5,56,974.8,19.4
2017-09-12 14:00:00+00:00,33.6,55,974.0,18.4
2017-09-12 15:00:00+00:00,33.1,57,973.6,16.2
2017-09-12 16:00:00+00:00,32.2,60,973.5,11.4
2017-09-12 17:00:00+00:00,30.9,65,974.0,11.0
2017-09-12 18:00:00+00:00,29.8,70,974.7,8.7
2017-09-12 19:00:00+00:00,29.0,76,975.7,10.0
2017-09-12 20:00:00+00:00,28.6,77,976.5,10.3
